"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,        2419,      -1.353125094,      -4.365868767,      -4.838638009,                 0,      -6.835861449
          0,           0,        2420,      -1.353275786,      -4.368453027,      -4.842174236,                 0,      -6.836271165
          0,           0,        2421,      -1.353419948,      -4.370899764,      -4.845394767,                 0,      -6.836667061
          0,           0,        2422,       -1.35355743,      -4.373204134,      -4.848314868,                 0,      -6.837048906
          0,           0,        2423,      -1.353688119,      -4.375362141,      -4.850948176,                 0,      -6.837416501
          0,           0,        2424,      -1.353811942,      -4.377370634,      -4.853305956,                 0,      -6.837769676
          0,           0,        2425,      -1.353928859,      -4.379227301,      -4.855396426,                 0,      -6.838108277
          0,           0,        2426,      -1.354038863,      -4.380930641,      -4.857224208,                 0,      -6.838432165
          0,           0,        2427,       -1.35414198,      -4.382479928,      -4.858789885,                 0,      -6.838741208
          0,           0,        2428,      -1.354238259,      -4.383875168,      -4.860089697,                 0,      -6.839035275
          0,           0,        2429,      -1.354327776,      -4.385117037,      -4.861115381,                 0,      -6.839314229
          0,           0,        2430,      -1.354410629,      -4.386206824,      -4.861854161,                 0,      -6.839577925
          0,           0,        2431,      -1.354486933,      -4.387146356,      -4.862288904,                 0,      -6.839826204
          0,           0,        2432,      -1.354556818,      -4.387937925,      -4.862398441,                 0,      -6.840058889
          0,           0,        2433,      -1.354620428,      -4.388584213,      -4.862158066,                 0,       -6.84027578
          0,           0,        2434,      -1.354677915,      -4.389088211,      -4.861540206,                 0,      -6.840476655
          0,           0,        2435,      -1.354729437,      -4.389453143,      -4.860515255,                 0,      -6.840661268
          0,           0,        2436,      -1.354775156,      -4.389682393,      -4.859052566,                 0,      -6.840829343
          0,           0,        2437,      -1.354815234,      -4.389779433,      -4.857121559,                 0,      -6.840980578
          0,           0,        2438,      -1.354849832,      -4.389747758,      -4.854692929,                 0,      -6.841114647
          0,           0,        2439,      -1.354879106,      -4.389590828,      -4.851739882,                 0,      -6.841231194
          0,           0,        2440,      -1.354903208,      -4.389312018,      -4.848239361,                 0,      -6.841329844
          0,           0,        2441,      -1.354922279,      -4.388914569,      -4.844173192,                 0,      -6.841410197
          0,           0,        2442,      -1.354936452,       -4.38840156,      -4.839529077,                 0,      -6.841471838
          0,           0,        2443,      -1.354945848,      -4.387775876,      -4.834301387,                 0,      -6.841514337
          0,           0,        2444,      -1.354950577,      -4.387040192,      -4.828491699,                 0,      -6.841537254
          0,           0,        2445,      -1.354950736,      -4.386196963,       -4.82210904,                 0,      -6.841540147
          0,           0,        2446,      -1.354946406,      -4.385248423,      -4.815169843,                 0,      -6.841522572
          0,           0,        2447,      -1.354937657,      -4.384196593,      -4.807697599,                 0,      -6.841484094
          0,           0,        2448,      -1.354924544,      -4.383043288,      -4.799722266,                 0,      -6.841424291
          0,           0,        2449,      -1.354907108,      -4.381790146,      -4.791279449,                 0,       -6.84134276
          0,           0,        2450,      -1.354885379,      -4.380438645,      -4.782409439,                 0,      -6.841239126
          0,           0,        2451,      -1.354859371,       -4.37899014,      -4.773156153,                 0,      -6.841113045
          0,           0,        2452,       -1.35482909,      -4.377445891,       -4.76356605,                 0,      -6.840964214
          0,           0,        2453,       -1.35479453,      -4.375807106,      -4.753687071,                 0,      -6.840792376
          0,           0,        2454,      -1.354755676,      -4.374074977,      -4.743567651,                 0,      -6.840597328
          0,           0,        2455,      -1.354712508,       -4.37225072,      -4.733255841,                 0,      -6.840378925
