"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,   "rms[A_RhoW]"  ,    "rms[A_E]"    
          0,           0,        2328,      -2.058319584,      -4.483564445,      -4.608018957,                 0,      -7.388531651
          0,           0,        2329,      -2.058326417,      -4.481778865,      -4.598893052,                 0,      -7.384532804
          0,           0,        2330,      -2.058213884,      -4.479793126,       -4.58998429,                 0,      -7.380376145
          0,           0,        2331,      -2.057965978,      -4.477602294,      -4.581329341,                 0,      -7.376077979
          0,           0,        2332,      -2.057568703,      -4.475204898,        -4.5729604,                 0,       -7.37165653
          0,           0,        2333,      -2.057010337,      -4.472602929,      -4.564905563,                 0,      -7.367131602
          0,           0,        2334,      -2.056281643,      -4.469801753,      -4.557189205,                 0,      -7.362524238
          0,           0,        2335,      -2.055376048,      -4.466809961,      -4.549832373,                 0,      -7.357856377
          0,           0,        2336,      -2.054289761,      -4.463639141,      -4.542853154,                 0,      -7.353150526
          0,           0,        2337,      -2.053021837,      -4.460303606,       -4.53626703,                 0,      -7.348429458
          0,           0,        2338,      -2.051574178,       -4.45682007,      -4.530087208,                 0,      -7.343715933
          0,           0,        2339,       -2.04995148,      -4.453207299,      -4.524324918,                 0,      -7.339032452
          0,           0,        2340,      -2.048161117,       -4.44948574,      -4.518989683,                 0,      -7.334401048
          0,           0,        2341,      -2.046212983,       -4.44567715,      -4.514089572,                 0,      -7.329843099
          0,           0,        2342,      -2.044119279,      -4.441804234,      -4.509631408,                 0,      -7.325379194
          0,           0,        2343,      -2.041894268,      -4.437890292,      -4.505620968,                 0,      -7.321029012
          0,           0,        2344,      -2.039554007,        -4.4339589,       -4.50206315,                 0,       -7.31681124
          0,           0,        2345,      -2.037116058,      -4.430033621,      -4.498962119,                 0,      -7.312743517
          0,           0,        2346,       -2.03459919,      -4.426137742,       -4.49632144,                 0,      -7.308842395
          0,           0,        2347,      -2.032023085,      -4.422294061,      -4.494144185,                 0,      -7.305123326
          0,           0,        2348,      -2.029408052,      -4.418524701,      -4.492433029,                 0,      -7.301600664
          0,           0,        2349,      -2.026774762,      -4.414850964,      -4.491190333,                 0,      -7.298287675
          0,           0,        2350,       -2.02414399,      -4.411293217,      -4.490418207,                 0,      -7.295196565
          0,           0,        2351,      -2.021536396,      -4.407870811,      -4.490118566,                 0,       -7.29233851
          0,           0,        2352,      -2.018972326,      -4.404602025,      -4.490293174,                 0,      -7.289723692
          0,           0,        2353,      -2.016471638,      -4.401504033,      -4.490943677,                 0,      -7.287361342
          0,           0,        2354,      -2.014053561,      -4.398592895,      -4.492071622,                 0,      -7.285259781
          0,           0,        2355,      -2.011736577,      -4.395883565,      -4.493678472,                 0,      -7.283426461
          0,           0,        2356,      -2.009538331,      -4.393389906,      -4.495765606,                 0,      -7.281868012
          0,           0,        2357,      -2.007475561,      -4.391124729,      -4.498334315,                 0,      -7.280590278
          0,           0,        2358,      -2.005564049,      -4.389099822,      -4.501385774,                 0,       -7.27959836
          0,           0,        2359,      -2.003818591,      -4.387326002,      -4.504921017,                 0,      -7.278896644
          0,           0,        2360,       -2.00225298,      -4.385813155,      -4.508940884,                 0,      -7.278488831
          0,           0,        2361,      -2.000879996,      -4.384570284,      -4.513445957,                 0,      -7.278377963
          0,           0,        2362,      -1.999711414,      -4.383605561,      -4.518436485,                 0,       -7.27856644
          0,           0,        2363,      -1.998758016,       -4.38292637,      -4.523912278,                 0,      -7.279056035
          0,           0,        2364,      -1.998029603,       -4.38253935,      -4.529872587,                 0,        -7.2798479
